1951.0,262330.931237,286147.0,0.916769811451,-23816.0687626
1952.0,305464.074368,294267.0,1.03805073069,11197.0743679
1953.0,333859.63708,312177.0,1.06945622861,21682.6370797
1954.0,343342.29619,325431.0,1.05503869081,17911.2961897
1955.0,333931.165178,333766.0,1.00049485321,165.165177992
1956.0,354134.49529,352766.0,1.00387932876,1368.49528955
1957.0,369151.063241,348500.0,1.05925699639,20651.0632412
1958.0,372625.791305,374948.0,0.993806584661,-2322.20869471
1959.0,396102.787738,383153.0,1.0337979547,12949.7877376
1960.0,381389.858286,410279.0,0.929586594209,-28889.1417144
1961.0,444385.792057,423011.0,1.05053010928,21374.7920568
1962.0,390235.8703,431960.0,0.903407422677,-41724.1297004
1963.0,451122.145267,453829.0,0.994035518371,-2706.85473317
1964.0,471465.955805,488247.0,0.96563001064,-16781.0441949
1965.0,478221.45357,470402.0,1.01662291736,7819.45356996
1966.0,461259.026663,475190.0,0.970683361734,-13930.9733375
1967.0,532521.274232,513860.0,1.03631587248,18661.2742321
1968.0,536663.35525,527270.0,1.01781507624,9393.35525004
1969.0,567128.589045,561630.0,1.00979041192,5498.58904461
1970.0,593198.854372,589787.0,1.00578489246,3411.85437165
1971.0,568809.458967,595741.0,0.954793205382,-26931.5410326
1972.0,594265.830058,593843.0,1.00071202331,422.830057997
1973.0,638755.918844,620872.0,1.02880451823,17883.9188444
1974.0,619549.367731,628079.0,0.986419491386,-8529.63226947
1975.0,688751.802379,684634.0,1.00601460398,4117.80237931
1976.0,716860.088576,693191.0,1.03414511812,23669.0885761
1977.0,747412.090326,744972.0,1.00327541213,2440.09032594
1978.0,759796.757638,785965.0,0.966705588211,-26168.2423615
1979.0,779683.5495,745083.0,1.04643851692,34600.5494999
1980.0,782845.495844,798506.0,0.980387743917,-15660.5041556
1981.0,826039.251119,843426.0,0.979385566866,-17386.7488806
1982.0,872030.507141,868092.0,1.00453696975,3938.50714069
1983.0,911569.609481,936270.0,0.973618303995,-24700.3905187
1984.0,940392.665221,973357.0,0.966133356231,-32964.3347787
1985.0,1015461.82912,1013866.0,1.00157400398,1595.8291162
1986.0,1042428.49024,1057612.0,0.985643591636,-15183.509763
1987.0,1092688.9758,1094993.0,0.997895854858,-2304.02420101
1988.0,1207840.43299,1206243.0,1.00132430446,1597.4329884
1989.0,1242714.73971,1280228.0,0.970697984818,-37513.2602919
1990.0,1348035.90407,1347889.0,1.00010898826,146.90407031
1991.0,1373272.34575,1367171.0,1.00446275246,6101.34574747
1992.0,1451556.83226,1440504.0,1.00767289244,11052.8322579
1993.0,1528072.6424,1522344.0,1.00376304068,5728.64240339
1994.0,1627472.44248,1619694.0,1.00480241482,7778.44247665
1995.0,1736836.15827,1737741.0,0.999479300003,-904.84173392
1996.0,1870707.02046,1876319.0,0.997009048278,-5611.97954396
1997.0,1999140.25145,1957032.0,1.02151638371,42108.2514451
1998.0,2082787.76254,2087828.0,0.997585894309,-5040.23745569
1999.0,2237018.43777,2246276.0,0.995878706701,-9257.56222661
2000.0,2359488.29861,2342774.0,1.00713440503,16714.29861
2001.0,2488823.7737,2472052.0,1.00678455538,16771.7736989
2002.0,2608330.65477,2570690.0,1.01464223799,37640.654772
2003.0,2764023.01027,2777813.0,0.995035666644,-13789.9897334
2004.0,2958345.06259,2971464.0,0.995585025629,-13118.9374053
2005.0,3280038.32422,3253073.0,1.00828918509,26965.324221
2006.0,3532540.80229,3564364.0,0.991071844036,-31823.1977062
2007.0,3847063.48263,3896636.0,0.987278124676,-49572.5173734
2008.0,4171269.04304,4158676.0,1.00302813757,12593.0430419
2009.0,4511146.41439,4516071.0,0.99890954203,-4924.58561436
2010.0,4927085.93254,4937006.0,0.997990671379,-9920.06745927
2011.0,5250132.48297,5243582.0,1.00124923821,6550.48296637
2012.0,5477137.91932,5503476.0,0.995214282632,-26338.0806781

#### Other Stats #####
('R2:', 0.99978951050055243)
('Std. Deviation of error:', 19370.622864863744)
('Mean Absolute Error:', 15166.41110596468)
