1951.0,165385.88825,286147.0,0.577975265336,-120761.11175
1952.0,168084.523654,294267.0,0.57119732642,-126182.476346
1953.0,192239.80155,312177.0,0.615803859828,-119937.19845
1954.0,226313.821549,325431.0,0.695427975667,-99117.1784507
1955.0,246481.751437,333766.0,0.738486698575,-87284.2485633
1956.0,243264.104331,352766.0,0.689590562388,-109501.895669
1957.0,306201.851226,348500.0,0.878627980562,-42298.1487742
1958.0,332808.667569,374948.0,0.887612862502,-42139.3324306
1959.0,345762.827359,383153.0,0.90241451159,-37390.1726407
1960.0,425579.22563,410279.0,1.03729224657,15300.2256304
1961.0,419987.568245,423011.0,0.992852593064,-3023.43175544
1962.0,457903.554075,431960.0,1.06006008444,25943.554075
1963.0,469187.151194,453829.0,1.03384127324,15358.1511936
1964.0,485503.824233,488247.0,0.99438158193,-2743.17576722
1965.0,518452.354577,470402.0,1.10214742832,48050.3545769
1966.0,579118.472185,475190.0,1.21870929983,103928.472185
1967.0,580832.728672,513860.0,1.13033263666,66972.7286723
1968.0,592621.765968,527270.0,1.12394364551,65351.7659684
1969.0,627451.407248,561630.0,1.11719709996,65821.4072484
1970.0,670213.75775,589787.0,1.13636576891,80426.7577502
1971.0,700867.607007,595741.0,1.1764636092,105126.607007
1972.0,760560.445275,593843.0,1.28074330299,166717.445275
1973.0,725834.394489,620872.0,1.16905641499,104962.394489
1974.0,706483.134256,628079.0,1.1248316442,78404.1342556
1975.0,700807.672289,684634.0,1.02362382279,16173.6722889
1976.0,724096.495371,693191.0,1.04458438637,30905.4953714
1977.0,740175.527801,744972.0,0.993561540301,-4796.4721991
1978.0,765259.095955,785965.0,0.973655437526,-20705.9040447
1979.0,742688.111766,745083.0,0.996785743019,-2394.88823436
1980.0,651035.263434,798506.0,0.815316683199,-147470.736566
1981.0,734573.655012,843426.0,0.870940254405,-108852.344988
1982.0,848603.433199,868092.0,0.977550113581,-19488.5668012
1983.0,909333.355208,936270.0,0.971229832429,-26936.6447917
1984.0,986864.155301,973357.0,1.01387687693,13507.155301
1985.0,1059402.66945,1013866.0,1.0449138934,45536.6694472
1986.0,1231556.82778,1057612.0,1.1644694158,173944.827783
1987.0,1248703.97769,1094993.0,1.14037621948,153710.977692
1988.0,1282528.22724,1206243.0,1.06324200616,76285.2272394
1989.0,1352505.98582,1280228.0,1.05645712,72277.9858247
1990.0,1375094.40018,1347889.0,1.02018370962,27205.4001762
1991.0,1480982.15463,1367171.0,1.0832457349,113811.154625
1992.0,1557383.95212,1440504.0,1.08113823503,116879.952116
1993.0,1630456.23068,1522344.0,1.07101695194,108112.230684
1994.0,1723516.53792,1619694.0,1.06410009417,103822.537921
1995.0,1844889.41511,1737741.0,1.06165960008,107148.41511
1996.0,1879444.78092,1876319.0,1.00166591124,3125.78091552
1997.0,2001801.38922,1957032.0,1.02287616616,44769.389218
1998.0,2114713.86401,2087828.0,1.01287743244,26885.8640108
1999.0,2209585.82179,2246276.0,0.983666219907,-36690.1782116
2000.0,2258650.89622,2342774.0,0.964092522891,-84123.1037766
2001.0,2350121.85805,2472052.0,0.950676546468,-121930.141951
2002.0,2525032.3679,2570690.0,0.982239152874,-45657.632098
2003.0,2610566.40908,2777813.0,0.939791990706,-167246.590922
2004.0,2899111.8102,2971464.0,0.97565099567,-72352.1898018
2005.0,3055282.12629,3253073.0,0.939198759538,-197790.873714
2006.0,3431997.71587,3564364.0,0.962863982431,-132366.284127
2007.0,3700856.51335,3896636.0,0.949756793643,-195779.486648
2008.0,4214279.60631,4158676.0,1.01337050694,55603.6063146
2009.0,4459719.03723,4516071.0,0.987521905043,-56351.962772
2010.0,5135318.35672,4937006.0,1.04016854683,198312.356718
2011.0,6145660.10075,5243582.0,1.17203470848,902078.100749
2012.0,5436097.37363,5503476.0,0.987757078187,-67378.6263677

#### Other Stats #####
('R2:', 0.98843019258055498)
('Std. Deviation of error:', 146844.11254760568)
('Mean Absolute Error:', 90825.028974907196)
